name,url,country,location,qs_ranking_preview,the_ranking_preview,arwu_ranking_preview,bachelor_from,bachelor_to,master_from,master_to,doctorate_from,doctorate_to,location_full,establishment_year,total_students,international_students,female_students,acceptance_rate,qs_rating,the_rating,rating_usa,iso3_code,country_name,iso2_code,gdp,unemployment_rate,school_enrollment_tert,adult_literacy_rate,heritage_year,economic_freedom_score
CMS College Kottayam,https://www.unipage.net/en/17594/cms_college_kottayam,IN,"India,Kottayam",,,,,,,,,,"Kottayam, India",,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Dr. M.G.R. Educational and Research Institute,https://www.unipage.net/en/16581/dr_m_g_r_educational_and_research_institute,IN,"India,Chennai",,,,,,,,,,"Chennai, India",1988.0,"14,999",,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
"University of Agricultural Sciences, Dharwad",https://www.unipage.net/en/16504/university_of_agricultural_sciences_dharwad,IN,"India,Hubli",,,,,,,,,,"Hubli, India",1986.0,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
新简元学院,https://www.unipage.net/institute/20203?name=&hl=en,MY,"Malaysia,Kuala Selangor",,,,,,,,,,"Kuala Selangor, Malaysia",1997.0,,,,,,,,MYS,Malaysia,MY,421972102253.57,3.826,38.5013945445142,95.7699966430664,2025.0,67.1
Yogi Vemana University,https://www.unipage.net/en/16565/yogi_vemana_university,IN,"India,Cuddapah",,,,"1,000","1,000","1,000","1,000",,,"Cuddapah, India",2006.0,"5,999",,,40%,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
University of Elmergib,https://www.unipage.net/en/22487/university_of_elmergib,LY,Libya,,,,,,,,,,Libya,,,,,,,,,LBY,Libya,LY,46636278901.9016,18.615,58.543701171875,60.1599998474121,,
UNICOC University Colleges of Colombia,https://www.unipage.net/en/3046/unicoc_university_colleges_of_colombia,CO,"Colombia,Chia",,,,,,,,,,"Chia, Colombia",,,,,,,,,COL,Colombia,CO,418542042920.189,9.608,59.2901382446289,95.3399963378906,2025.0,59.8
Methodist Theological University,https://www.unipage.net/en/21191/methodist_theological_university,KR,"South Korea,Seoul",,,,,,,,,,"Seoul, South Korea",1887.0,,,,,,,,KOR,"Korea, Rep.",KR,1712792854202.37,2.604,106.709167480469,97.9700012207031,,
Bandeirantes College of Suzano,https://www.unipage.net/en/1484/bandeirantes_college_of_suzano,BR,Brazil,,,,,,,,,,Brazil,,,,,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Uttara University,https://www.unipage.net/en/13754/uttara_university,BD,"Bangladesh,Dhaka",,,,,,,,,,"Dhaka, Bangladesh",2004.0,"4,999",,,,,,,BGD,Bangladesh,BD,450119424622.389,4.68,23.7295608009814,79.0,2025.0,54.7
Huafan University,https://www.unipage.net/en/21527/huafan_university,TW,"Taiwan,Taipei",,,,"5,000","5,000","5,000","5,000",,,"Taipei, Taiwan",1990.0,"4,999",,,,,,,,,,,,,,,
Al Hawash Private University for Pharmacy and Cosmetology,https://www.unipage.net/en/21453/al_hawash_private_university_for_pharmacy_and_cosmetology,SY,"Syria,Homs",,,,,,,,,,"Homs, Syria",2008.0,,,,,,,,SYR,Syrian Arab Republic,SY,19993439949.5435,12.962,43.7606582641602,94.4199981689453,,
Shobhit Institute of Engineering & Technology,https://www.unipage.net/en/16597/shobhit_institute_of_engineering_technology,IN,"India,Meerut",,,,,,,,,,"Meerut, India",2006.0,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Bastar University,https://www.unipage.net/en/17285/bastar_university,IN,"India,Jagdalpur",,,,,,,,,,"Jagdalpur, India",2008.0,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Hassan I University,https://www.unipage.net/en/22535/hassan_i_university,MA,"Morocco,Settat",,,,"1,000","1,000","1,000","1,000",,,"Settat, Morocco",1997.0,,,,,,,,MAR,Morocco,MA,154430996472.752,8.943,48.1839617510572,64.2600021362305,2025.0,60.3
Indian Law Society Law College,https://www.unipage.net/en/17377/indian_law_society_law_college,IN,"India,Pune",,,,,,,,,,"Pune, India",,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Royal Agricultural University,https://www.unipage.net/en/10449/royal_agricultural_university,GB,"United Kingdom,Cirencester",,,,"14,565","20,258","16,551","23,899","16,551","23,899","Cirencester, United Kingdom",1845.0,"1,072",139,49%,80%,,,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
University of Antwerp Management School,https://www.unipage.net/en/5039/university_of_antwerp_management_school,BE,"Belgium,Antwerpen",,,,,,,,,,"Antwerpen, Belgium",2000.0,"2,999",,,50%,,,,BEL,Belgium,BE,664564181486.953,5.488,82.1475601196289,,2025.0,69.0
Debre Markos University,https://www.unipage.net/en/22319/debre_markos_university,ET,"Ethiopia,Debre Mark'os",,,,,,,,,,"Debre Mark'os, Ethiopia",2005.0,,,,,,,,ETH,Ethiopia,ET,126772707851.339,3.398,5.9192507771213,60.4599990844727,2025.0,48.1
Hubei University of Economics,https://www.unipage.net/en/14277/hubei_university_of_economics,CN,"China,Wuhan",,,,,,,,,,"Wuhan, China",2002.0,"19,999",,,,,,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
ACS Distance Education,https://www.unipage.net/en/23520/acs_distance_education,AU,Australia,,,,,,,,,,Australia,,,,,,,,,AUS,Australia,AU,1752193307380.34,4.072,104.64835357666,,2025.0,79.3
Islamic Azad University Myianeh,https://www.unipage.net/en/18482/islamic_azad_university_myianeh,IR,Iran,,,,,,,,,,Iran,,,,,,,,,IRN,"Iran, Islamic Rep.",IR,436906331671.859,9.192,58.6677703857422,88.9233339833467,,
National Institute of Engineering Mysore,https://www.unipage.net/en/16820/national_institute_of_engineering_mysore,IN,"India,Mysore",,,,,,,,,,"Mysore, India",,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
Universidad de Espíritu Santo,https://www.unipage.net/en/3297/universidad_de_esp_ritu_santo,EC,"Ecuador,Guayaquil",,,,"17,495","17,495","17,495","17,495",,,"Guayaquil, Ecuador",1993.0,"5,999",,,80%,,,,ECU,Ecuador,EC,124676074700.0,4.773,67.8851161961618,96.2600021362305,2025.0,55.8
Hassan II Ain Chock University Faculty of Sciences Ain Chock Casablanca,https://www.unipage.net/en/22549/hassan_ii_ain_chock_university_faculty_of_sciences_ain_chock_casablanca,MA,Morocco,,,,,,,,,,Morocco,,,,,,,,,MAR,Morocco,MA,154430996472.752,8.943,48.1839617510572,64.2600021362305,2025.0,60.3
Lanier Technical College,https://www.unipage.net/en/12478/lanier_technical_college,US,"United States,Gainesville",,,,"6,664","6,664",,,,,"Gainesville, United States",1964.0,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
"Moulay Ismail University Faculty of Legal, Economic and Social Sciences Meknes",https://www.unipage.net/en/22616/moulay_ismail_university_faculty_of_legal_economic_and_social_sciences_meknes,MA,"Morocco,Meknes",,,,,,,,,,"Meknes, Morocco",,,,,,,,,MAR,Morocco,MA,154430996472.752,8.943,48.1839617510572,64.2600021362305,2025.0,60.3
Gujarat Vidyapith,https://www.unipage.net/en/16847/gujarat_vidyapith,IN,"India,Ahmedabad",,,,"1,000","1,000","1,000","1,000",,,"Ahmedabad, India",1920.0,"1,999",,,50%,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
victoriaville cegep,https://www.unipage.net/en/2760/victoriaville_cegep,CA,"Canada,Victoriaville",,,,,,,,,,"Victoriaville, Canada",1967.0,,,,,,,,CAN,Canada,CA,2241253230970.34,6.45,76.2586212158203,,2025.0,75.5
Mato Grosso do Sul State University,https://www.unipage.net/en/1005/mato_grosso_do_sul_state_university,BR,"Brazil,Dourados",,,,"1,000","1,000","1,000","1,000",,,"Dourados, Brazil",1993.0,,,,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
University of Cuenca del Plata,https://www.unipage.net/en/825/university_of_cuenca_del_plata,AR,"Argentina,Corrientes",,,,,,,,,,"Corrientes, Argentina",1993.0,"1,999",,,,,,,ARG,Argentina,AR,633266692533.689,7.876,107.822574129434,99.1399993896484,2025.0,54.2
Saint Thomas University,https://www.unipage.net/en/2524/saint_thomas_university,CA,"Canada,Fredericton",,,,,,,,,,"Fredericton, Canada",,,,,,,,,CAN,Canada,CA,2241253230970.34,6.45,76.2586212158203,,2025.0,75.5
Povolzhskiy State University of Telecommunications and Informatics,https://www.unipage.net/en/8072/povolzhskiy_state_university_of_telecommunications_and_informatics,RU,"Russia,Samara",,,,,,,,,,"Samara, Russia",1956.0,"2,999",,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
Nizam's Institute of Medical Sciences,https://www.unipage.net/en/16602/nizams_institute_of_medical_sciences,IN,"India,Hyderabad",,,,,,,,,,"Hyderabad, India",1989.0,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
University of Bacău,https://www.unipage.net/en/7809/university_of_bac_u,RO,"Romania,Bacau",,,,"5,000","5,000","5,000","5,000",,,"Bacau, Romania",1990.0,"5,999",,,40%,,,,ROU,Romania,RO,382767571329.158,5.379,55.1682891845703,99.1600036621094,2025.0,66.5
Phoenix College,https://www.unipage.net/en/12306/phoenix_college,US,"United States,Phoenix",,,,"7,852","7,852",,,,,"Phoenix, United States",1920.0,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Applied Science University,https://www.unipage.net/en/13683/applied_science_university,BH,"Bahrain,Manama",539.0,,,"7,500","71,550","7,500","7,500",,,"Manama, Bahrain",2004.0,"1,999",340,,60%,,,,BHR,Bahrain,BH,47736702127.6596,1.102,58.3677241853667,97.8199996948242,2025.0,65.6
National University of Health Sciences,https://www.unipage.net/en/11825/national_university_of_health_sciences,US,"United States,Lombard",,,,,,"14,996","14,996",,,"Lombard, United States",1906.0,495,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
McMurry University,https://www.unipage.net/en/11840/mcmurry_university,US,"United States,Abilene",,,,"19,995","19,995","19,995","19,995",,,"Abilene, United States",1923.0,"1,999",,,60%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Alice Salomon University,https://www.unipage.net/en/6278/alice_salomon_university,DE,"Germany,Berlin",,,,"1,000","1,000","1,000","1,000",,,"Berlin, Germany",1908.0,"1,999",,,,,,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
European University of Bangladesh,https://www.unipage.net/en/13777/european_university_of_bangladesh,BD,"Bangladesh,Dhaka",,,,,,,,,,"Dhaka, Bangladesh",2012.0,"1,999",,,,,,,BGD,Bangladesh,BD,450119424622.389,4.68,23.7295608009814,79.0,2025.0,54.7
Scottsdale Community College,https://www.unipage.net/en/11777/scottsdale_community_college,US,"United States,Scottsdale",,,,"7,852","7,852",,,,,"Scottsdale, United States",,,,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
College of the Siskiyous,https://www.unipage.net/en/11724/college_of_the_siskiyous,US,United States,,,,,,,,,,United States,1957.0,,,,,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Langlangbuana University,https://www.unipage.net/en/18178/langlangbuana_university,ID,"Indonesia,Bandung",,,,,,,,,,"Bandung, Indonesia",1982.0,"1,999",,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
Lampung State Polytechnic,https://www.unipage.net/en/18182/lampung_state_polytechnic,ID,Indonesia,,,,,,,,,,Indonesia,,,,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
Institute of Law and Administration of the All-Russian Police Association,https://www.unipage.net/en/8906/institute_of_law_and_administration_of_the_all_russian_police_association,RU,Russia,,,,,,,,,,Russia,,,,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
Universidad Francisco de Vitoria,https://www.unipage.net/en/9510/universidad_francisco_de_vitoria,ES,"Spain,Pozuelo de Alarcon",,,,"10,000","10,000","10,000","10,000",,,"Pozuelo de Alarcon, Spain",1992.0,"3,999",,,,,,,ESP,Spain,ES,1722745978335.16,11.394,93.7303466796875,99.6999969482422,2025.0,66.3
NLA University College,https://www.unipage.net/en/7238/nla_university_college,NO,"Norway,Bergen",,,,"1,000","1,000","1,000","1,000",,,"Bergen, Norway",1968.0,"1,999",,,,,,,NOR,Norway,NO,483727398216.364,3.97,95.0573806762695,,2025.0,78.3
Faculty of Applied Social Sciences of Cascavel,https://www.unipage.net/en/1430/faculty_of_applied_social_sciences_of_cascavel,BR,Brazil,,,,,,,,,,Brazil,,,,,,,,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
Ningxia University,https://www.unipage.net/en/14028/ningxia_university,CN,"China,Yinchuan",,,,,,,,,,"Yinchuan, China",1958.0,"34,999",,,,,,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
Islamic Azad University of Mahshahr,https://www.unipage.net/en/18697/islamic_azad_university_of_mahshahr,IR,Iran,,,,,,,,,,Iran,1989.0,,,,,,,,IRN,"Iran, Islamic Rep.",IR,436906331671.859,9.192,58.6677703857422,88.9233339833467,,
Nizhny Novgorod State Agricultural Academy,https://www.unipage.net/en/8879/nizhny_novgorod_state_agricultural_academy,RU,"Russia,Moscow",,,,,,,,,,"Moscow, Russia",1930.0,"6,999",,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
ICEL University,https://www.unipage.net/en/3626/icel_university,MX,"Mexico,Mexico City",,,,,,,,,,"Mexico City, Mexico",1990.0,,,,,,,,MEX,Mexico,MX,1852722885258.11,2.711,47.474681854248,95.7654716766416,2025.0,61.3
Nakhon Ratchasima College,https://www.unipage.net/en/21753/nakhon_ratchasima_college,TH,Thailand,,,,,,,,,,Thailand,,,,,,,,,THA,Thailand,TH,526411265427.683,0.693,44.9845744019321,91.0999984741211,2025.0,60.6
Peru State College,https://www.unipage.net/en/12062/peru_state_college,US,"United States,Peru",,,,"7,920","7,920","5,000","5,000",,,"Peru, United States",1867.0,"1,416",,,0%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Kathmandu University,https://www.unipage.net/en/20297/kathmandu_university,NP,"Nepal,Kathmandu",,,,"10,000","10,000","10,000","10,000",,,"Kathmandu, Nepal",1991.0,"2,999",,,70%,,,,NPL,Nepal,NP,42914268286.7109,10.706,21.2915596292014,68.7099990844727,2025.0,52.5
Parker University,https://www.unipage.net/en/12060/parker_university,US,"United States,Dallas",,,,,,,,,,"Dallas, United States",1982.0,,,,,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Michelangelo Institute,https://www.unipage.net/en/3857/michelangelo_institute,MX,"Mexico,Mexico City",,,,,,,,,,"Mexico City, Mexico",,,,,,,,,MEX,Mexico,MX,1852722885258.11,2.711,47.474681854248,95.7654716766416,2025.0,61.3
Autonomous University of the North East,https://www.unipage.net/en/3647/autonomous_university_of_the_north_east,MX,"Mexico,Saltillo",,,,,,,,,,"Saltillo, Mexico",1974.0,,,,,,,,MEX,Mexico,MX,1852722885258.11,2.711,47.474681854248,95.7654716766416,2025.0,61.3
Levis Lauzon General and Vocational College,https://www.unipage.net/en/2643/levis_lauzon_general_and_vocational_college,CA,"Canada,Levis",,,,,,,,,,"Levis, Canada",1967.0,,,,,,,,CAN,Canada,CA,2241253230970.34,6.45,76.2586212158203,,2025.0,75.5
Instituto Tecnológico de Hermosillo,https://www.unipage.net/en/3530/instituto_tecnol_gico_de_hermosillo,MX,"Mexico,Hermosillo",,,,,,,,,,"Hermosillo, Mexico",1975.0,"3,999",,,70%,,,,MEX,Mexico,MX,1852722885258.11,2.711,47.474681854248,95.7654716766416,2025.0,61.3
Università per Stranieri di Perugia,https://www.unipage.net/en/6758/universit_per_stranieri_di_perugia,IT,"Italy,Perugia",,,,,,,,,,"Perugia, Italy",1921.0,"1,999",,,,,,,ITA,Italy,IT,2372774547793.12,6.778,75.9496536254883,99.3499984741211,2025.0,60.9
Saint Thomas Aquinas University of the North,https://www.unipage.net/en/792/saint_thomas_aquinas_university_of_the_north,AR,"Argentina,San Miguel de Tucuman",,,,"1,000","1,000","1,000","1,000",,,"San Miguel de Tucuman, Argentina",1965.0,"7,999",,,,,,,ARG,Argentina,AR,633266692533.689,7.876,107.822574129434,99.1399993896484,2025.0,54.2
International Technological University,https://www.unipage.net/en/12845/international_technological_university,US,"United States,San Jose",,,,,,,,,,"San Jose, United States",,,,,,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Belarusian Medical Academy of Postgraduate Education,https://www.unipage.net/en/4960/belarusian_medical_academy_of_postgraduate_education,BY,"Belarus,Minsk",,,,,,,,,,"Minsk, Belarus",1931.0,,,,,,,,BLR,Belarus,BY,75961865471.9129,3.361,70.1107509145358,99.870002746582,2025.0,48.9
Educational Corporation Workshop 5 Design Center,https://www.unipage.net/en/3065/educational_corporation_workshop_5_design_center,CO,"Colombia,Chia",,,,,,,,,,"Chia, Colombia",,,,,,,,,COL,Colombia,CO,418542042920.189,9.608,59.2901382446289,95.3399963378906,2025.0,59.8
Prof Dr Moestopo Universitas University,https://www.unipage.net/en/18164/prof_dr_moestopo_universitas_university,ID,"Indonesia,Jakarta",,,,,,,,,,"Jakarta, Indonesia",1962.0,"7,999",,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
Lower Columbia College,https://www.unipage.net/en/12964/lower_columbia_college,US,"United States,Longview",,,,,,,,,,"Longview, United States",1934.0,,,,,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Antalya Science University,https://www.unipage.net/en/9954/antalya_science_university,TR,Turkey,,,,,,,,,,Turkey,2012.0,,,,,,,,TUR,Turkiye,TR,1323254808058.74,8.449,127.577972412109,97.2600021362305,,
College of the Redwoods,https://www.unipage.net/en/11503/college_of_the_redwoods,US,"United States,Eureka",,,,,,,,,,"Eureka, United States",,,,,,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Texas A&M University-Texarkana,https://www.unipage.net/en/11995/texas_a_m_university_texarkana,US,"United States,Texarkana",,,,"20,659","20,659","10,000","10,000",,,"Texarkana, United States",1971.0,"2,107",,,91%,,,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
NKI Online studies,https://www.unipage.net/en/7240/nki_online_studies,NO,"Norway,Oslo",,,,,,,,,,"Oslo, Norway",,,,,,,,,NOR,Norway,NO,483727398216.364,3.97,95.0573806762695,,2025.0,78.3
Hunan Industrial Vocational and Technical College,https://www.unipage.net/en/14583/hunan_industrial_vocational_and_technical_college,CN,China,,,,,,,,,,China,,,,,,,,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
Wittenborg University of Applied Sciences,https://www.unipage.net/en/7133/wittenborg_university_of_applied_sciences,NL,"Netherlands,Apeldoorn",,,,"7,500","7,500","7,500","7,500",,,"Apeldoorn, Netherlands",1987.0,250,,,50%,,,,NLD,Netherlands,NL,1227543925316.41,3.599,86.5938262939453,,2025.0,78.2
JMC Academy,https://www.unipage.net/en/23555/jmc_academy,AU,Australia,,,,,,,,,,Australia,,,,,,,,,AUS,Australia,AU,1752193307380.34,4.072,104.64835357666,,2025.0,79.3
Padang State Polytechnic,https://www.unipage.net/en/18083/padang_state_polytechnic,ID,Indonesia,,,,,,,,,,Indonesia,,,,,,,,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
Hajvery University Lahore,https://www.unipage.net/en/20437/hajvery_university_lahore,PK,"Pakistan,Lahore",,,,"5,000","5,000","5,000","5,000",,,"Lahore, Pakistan",1990.0,"3,999",,,50%,,,,PAK,Pakistan,PK,373071855731.539,5.472,10.8564126844434,58.8600006103516,2025.0,49.1
M L R Institute of Technology,https://www.unipage.net/en/16618/m_l_r_institute_of_technology,IN,"India,Hyderabad",,,,,,,,,,"Hyderabad, India",,,,,,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
